proc_code	proc_name	proc_group	proc_subgroup		
407030204	PANCREATO-DUODENECTOMIA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407030212	PANCREATO-ENTEROSTOMIA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407030220	PANCREATOTOMIA P/ DRENAGEM	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407030247	TRATAMENTO CIRURGICO DE CISTOS PANCREATICOS	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040013	DRENAGEM DE ABSCESSO PELVICO	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040021	DRENAGEM DE ABSCESSO SUBFRENICO	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040030	DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040048	HERNIOPLASTIA DIAFRAGMATICA (VIA ABDOMINAL)	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040056	HERNIOPLASTIA DIAFRAGMATICA (VIA TORACICA)	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040064	HERNIOPLASTIA EPIGASTRICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040072	HERNIOPLASTIA EPIGASTRICA VIDEOLAPAROSCOPICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040080	HERNIOPLASTIA INCISIONAL	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040099	HERNIOPLASTIA INGUINAL (BILATERAL)	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040102	HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL)	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040110	HERNIOPLASTIA RECIDIVANTE	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040129	HERNIOPLASTIA UMBILICAL	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040137	HERNIORRAFIA INGUINAL VIDEOLAPAROSCOPICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040145	HERNIORRAFIA S/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA )	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040153	HERNIORRAFIA UMBILICAL VIDEOLAPAROSCOPICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040161	LAPAROTOMIA EXPLORADORA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040170	LAPAROTOMIA VIDEOLAPAROSCOPICA PARA DRENAGEM E/OU BIOPSIA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040188	LIBERACAO DE ADERENCIAS INTESTINAIS	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040200	PERITONIOSTOMIA C/ TELA INORGANICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040226	REPARACAO DE OUTRAS HERNIAS	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040234	RESSECCAO DO EPIPLOM	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040242	RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO)	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040250	TRATAMENTO CIRURGICO DE PERITONITE	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
407040269	VAGOTOMIA VIDEOLAPAROSCOPICA	04 Procedimentos cirúrgicos	"0407 Cirurgia do aparelho digestivo	 orgãos anexos e parede abdominal"""""""		
408010010	ARTRODESE DE GRANDES ARTICULAâêES ESCAPULO-TORCICAS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010029	ARTRODESE DE GRANDES ARTICULAâêES ESCAPULO-UMERAIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010037	ARTROPLASTIA ESCAPULO-UMERAL (NíO CONVENCIONAL)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010045	ARTROPLASTIA ESCAPULO-UMERAL PARCIAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010053	ARTROPLASTIA ESCAPULO-UMERAL TOTAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010061	ARTROPLASTIA ESCAPULO-UMERAL TOTAL - REVISíO / RECONSTRUâíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010070	DESARTICULACAO DA ARTICULACAO ESCAPULO-UMERAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010088	DESARTICULACAO INTERESCAPULO-TORCICA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010096	ESCAPULOPEXIA C/ OU S/ OSTEOTOMIA DA ESCAPULA / RESSECâíO BARRA OMO-CERVICAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010100	OSTECTOMIA DA CLAVCULA OU DA ESCPULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010118	OSTEOTOMIA DA CLAVCULA OU DA ESCPULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010134	REDUCAO INCRUENTA DE LUXAâíO OU FRATURA / LUXAâíO ESCPULO-UMERAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010142	REPARO DE ROTURA DO MANGUITO ROTADOR (INCLUI PROCEDIMENTOS DESCOMPRESSIVOS)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010150	TRATAMENTO CIR˜RGICO DE FRATURA DA CLAVCULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010169	TRATAMENTO CIRURGICO DE FRATURA DO COLO E CAVIDADE GLENOIDE DE ESCAPULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010177	TRATAMENTO CIRURGICO DE FRATURA DO CORPO DE ESCAPULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010185	TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ACROMIO-CLAVICULAR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010193	TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ESCAPULO-UMERAL AGUDA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010207	TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ESTERNO-CLAVICULAR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010215	TRATAMENTO CIRURGICO DE LUXACAO RECIDIVANTE / HABITUAL DE ARTICULACAO ESCAPULO-UMERAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010223	TRATAMENTO CIRURGICO DE RETARDO DE CONSOLIDACAO DA PSEUDARTROSE DE CLAVICULA / ESCAPULA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408010231	TRATAMENTO CIR˜RGICO DA SNDROME DO IMPACTO SUB-ACROMIAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020016	AMPUTAâíO / DESARTICULAâíO DE MíO E PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020024	AMPUTAâíO / DESARTICULAâíO DE MEMBROS SUPERIORES	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020032	ARTRODESE DE MÄDIAS / GRANDES ARTICULAâêES DE MEMBRO SUPERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020040	ARTROPLASTIA DE ARTICULAâíO DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020059	ARTROPLASTIA DE CABEâA DO RDIO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020067	ARTROPLASTIA DE PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020075	ARTROPLASTIA TOTAL DE COTOVELO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020083	ARTROPLASTIA TOTAL DE COTOVELO (REVISAO / RECONSTRUCAO)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020091	RESSECâíO DO OLECRANO E/OU CABEâA DO RDIO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020105	FASCIOTOMIA DE MEMBROS SUPERIORES	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020121	REALINHAMENTO DE MECANISMO EXTENSOR DOS DEDOS DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020130	RECONSTRUâíO CAPSULO-LIGAMENTAR DE COTOVELO PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020148	RECONSTRUâíO DE POLIA TENDINOSA DOS DEDOS DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020156	REDUâíO INCRUENTA DE FRATURA / LESíO FISARIA DE COTOVELO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020164	REDUâAO INCRUENTA DE FRATURA / LESíO FISARIA DO EXTREMO PROXIMAL DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020172	REDUâíO INCRUENTA DE FRATURA / LESíO FISARIA NO PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020180	REDUâíO INCRUENTA DE FRATURA / LUXAâíO DE MONTEGGIA OU DE GALEAZZI	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020199	REDUâíO INCRUENTA DE FRATURA DA DIFISE DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020202	REDUâíO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020210	REDUâíO INCRUENTA DE FRATURA DOS METACARPIANOS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020229	REDUâíO INCRUENTA DE LUXAâíO / FRATURA-LUXAâíO DO COTOVELO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020237	REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO E METACARPO-FALANGIANA / METATARSO-FALANGIANA / INTER	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020245	REDUâíO INCRUENTA DE LUXAâíO OU FRATURA / LUXACAO NO PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020253	REIMPLANTE DO OMBRO ATÄ O TERâO MÄDIO DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020261	REIMPLANTE DO TERâO DISTAL DO ANTEBRAâO ATÄ OS METACARPIANOS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020270	REIMPLANTE OU REVASCULARIZAâíO AO NVEL DA MíO E OUTROS DEDOS (EXCETO POLEGAR)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020288	REIMPLANTE OU REVASCULARIZAâíO DO POLEGAR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020296	REVISíO CIR˜GICA DE COTO DE AMPUTAâíO DO MEMBRO SUPERIOR (EXCETO MíO)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020300	TENOSINOVECTOMIA EM MEMBRO SUPERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020318	TRANSPOSIâíO DA ULNA PARA O RDIO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020326	TRATAMENTO CIR˜RGICO DE DEDO EM GATILHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020334	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA DA EXTREMIDADE PROXIMAL DO UMERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020342	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA DAS FALANGES DA MíO (COM FIXAâíO)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020350	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA DE EPI~C•NDILO / EPITROCLEA DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020369	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA DO C•NDILO / TR”CLEA/APOFISE CORON”IDE DO ULNA /	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020377	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA DOS METACARPIANOS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020385	TRATAMENTO CIR˜RGICO DE FRATURA / LESíO FISARIA SUPRACONDILIANA DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020393	TRATAMENTO CIR˜GICO DE FRATURA DA DIFISE DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020407	TRATAMENTO CIR˜RGICO DE FRATURA DA EXTREMIDADE / METFISE DISTAL DOS OSSOS DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020415	TRATAMENTO CIR˜RGICO DE FRATURA DE EXTREMIDADES / METFISE PROXIMAL DOS OSSOS DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020423	TRATAMENTO CIR˜RGICO DE FRATURA DIAFISARIA DE AMBOS OS OSSOS DO ANTEBRAâO (C/ SINTESE)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020431	TRATAMENTO CIR˜RGICO DE FRATURA DIAFISARIA ˜NICA DO RDIO / DA ULNA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020440	TRATAMENTO CIR˜RGICO DE FRATURA LESíO FISARIA DOS OSSOS DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020458	TRATAMENTO CIR˜RGICO DE FRATURA-LUXAâíO DE GALEAZZI / MONTEGGIA / ESSEX-LOPRESTI	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020466	TRATAMENTO CIR˜RGICO DE FRATURAS DOS OSSOS DO CARPO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020474	TRATAMENTO CIR˜RGICO DE GIGANTISMO DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020482	TRATAMENTO CIR˜RGICO DE LESíO AGUDA CAPSULO-LIGAMENTAR DO MEMBRO SUPERIOR: COTOVELO / PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020490	TRATAMENTO CIR˜RGICO DE LESíO DA MUSCULATURA INTRNSECA DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020504	TRATAMENTO CIR˜RGICO DE LESíO EVOLUTIVA FISARIA NO MEMBRO SUPERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020512	TRATAMENTO CIR˜RGICO DE LUXAâíO / FRATURA-LUXAâíO CARPO-METACARPIANA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020520	TRATAMENTO CIR˜RGICO DE LUXAâíO / FRATURA-LUXACAO DOS OSSOS DO CARPO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020539	TRATAMENTO CIR˜RGICO DE LUXAâíO / FRATURA-LUXAâíO METACARPO-FALANGIANA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020547	TRATAMENTO CIR˜RGICO DE LUXAâíO OU FRATURA-LUXAâíO DO COTOVELO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020555	TRATAMENTO CIR˜RGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAâíO / PERDA ”SSEA DA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020563	TRATAMENTO CIR˜RGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAâíO / PERDA ”SSEA DO ANTEBRAâO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020571	TRATAMENTO CIR˜RGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAâíO / PERDA ”SSEA DO ˜MERO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020580	TRATAMENTO CIR˜RGICO DE PSEUDARTROSE AO NVEL DO COTOVELO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020598	TRATAMENTO CIR˜RGICO DE PSEUDARTROSE NA REGIíO METAFISE-EPIFISARIA DISTAL DO RADIO E ULNA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020601	TRATAMENTO CIR˜RGICO DE PSEUDO-RETARDO / CONSOLIDAâíO / PERDA ”SSEA AO IVEL DO CARPO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020610	TRATAMENTO CIR˜RGICO DE ROTURA / DESINSERâíO / ARRANCAMENTO CAPSULO-TENO-LIGAMENTAR NA MíO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020628	TRATAMENTO CIR˜RGICO DE SINDACTILIA DA MíO (POR ESPACO INTERDIGITAL)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020636	TRATAMENTO CIR˜RGICO DE SINOSTOSE RDIO ULNAR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408020644	TRATAMENTO CIR˜RGICO P/ CENTRALIZAâíO DO PUNHO	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030011	ARTRODESE CERVICAL / CERVICO TORCICA POSTERIOR CINCO NIVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030020	ARTRODESE CERVICAL / CERVICO-TORCICA POSTERIOR UM NIVEL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030038	ARTRODESE CERVICAL / CERVICO-TORCICA POSTERIOR DOIS NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030046	ARTRODESE CERVICAL / CERVICO-TORCICA POSTERIOR SEIS NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030054	ARTRODESE CERVICAL / CERVICO-TORCICA POSTERIOR TRES NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030062	ARTRODESE CERVICAL ANTERIOR TR¾S NIVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030070	ARTRODESE CERVICAL ANTERIOR DOIS NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030089	ARTRODESE CERVICAL ANTERIOR C1-C2 VIA TRANS-ORAL / EXTRA-ORAL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030097	ARTRODESE CERVICAL ANTERIOR CINCO NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030100	ARTRODESE CERVICAL ANTERIOR QUATRO NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030119	ARTRODESE CERVICAL ANTERIOR UM NVEL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030127	ARTRODESE CERVICAL POSTERIOR C1-C2	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030135	ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL UM NVEL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030143	ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL DOIS NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030151	ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL QUATRO NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030160	ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL TRES NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030178	ARTRODESE OCCIPTO-CERVICAL (C2) POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030186	ARTRODESE OCCIPTO-CERVICAL (C3)POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030194	ARTRODESE OCCIPTO-CERVICAL (C4)POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030208	ARTRODESE OCCIPTO-CERVICAL (C5) POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030216	ARTRODESE OCCIPTO-CERVICAL (C6)POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030224	ARTRODESE OCCIPTO-CERVICAL (C7) POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030232	ARTRODESE TORACO-LOMBO-SACRA ANTERIOR UM NVEL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030240	ARTRODESE TORACO-LOMBO-SACRA ANTERIOR DOIS NIVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030259	"ARTRODESE TORACO-LOMBO-SACRA ANTERIOR	 TRES NIVEIS	"	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030267	ARTRODESE TORACO-LOMBO-SACRA POSTERIOR UM NVEL	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030275	ARTRODESE TORACO-LOMBO-SACRA POSTERIOR TR¾S NIVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030283	ARTRODESE TORACO-LOMBO-SACRA POSTERIOR CINCO NVEIS	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030291	"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR"""	"	04 Procedimentos cirúrgicos"	0408 Cirurgia do sistema osteomuscular		
408030305	"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR"""	"	04 Procedimentos cirúrgicos"	0408 Cirurgia do sistema osteomuscular		
408030313	"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR"""	"	04 Procedimentos cirúrgicos"	0408 Cirurgia do sistema osteomuscular		
408030321	"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR"""	"	04 Procedimentos cirúrgicos"	0408 Cirurgia do sistema osteomuscular		
408030330	COSTO-TRANSVERSECTOMIA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030348	COSTOPLASTIA (3 OU MAIS COSTELAS)	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030356	DESCOMPRESSíO DA JUNâíO CRANIO-CERVICAL VIA TRANSORAL / RETROFARINGEA	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
408030364	DESCOMPRESSíO OSSEA NA JUNâíO CRANIO-CERVICAL VIA POSTERIOR	04 Procedimentos cirúrgicos	0408 Cirurgia do sistema osteomuscular		
